exp_id,current_state_code,res_access_m,light_i,light_r,light_abs_r,min_temp
21,2,0,1.1888,1.7271,1.4216,-0.2911
21,2,0,1.1888,-0.0012,-0.5554,-0.2911
21,2,0,1.1888,-0.0012,-0.5554,-0.2911
21,2,0,1.1888,-0.0012,-0.5554,-0.2911
21,2,0,1.1888,-0.0012,-0.5554,-0.2911
21,2,0,1.1888,-0.0012,-0.5554,-0.2911
21,2,0,1.1888,-0.0012,-0.5554,-0.2911
21,2,0,1.1888,-0.0012,-0.5554,-0.2911
21,3,0,0.5426,-1.7419,1.4358,-0.2911
21,3,0,-0.3349,-2.3648,2.1483,-0.2911
21,3,0,-0.9753,-1.7261,1.4177,-0.2911
21,3,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,3,0,-0.9753,-0.0012,-0.5554,-0.2911
21,3,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2331
21,2,0,-0.9753,-0.0012,-0.5554,-0.2331
21,2,0,-0.9753,-0.0012,-0.5554,-0.2331
21,2,0,-0.9753,-0.0012,-0.5554,-0.2331
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.3089,1.7938,1.4979,-0.2041
21,2,0,0.5702,2.3668,2.1533,-0.2041
21,2,0,1.1888,1.665,1.3506,-0.2041
21,2,0,1.1888,-0.0012,-0.5554,-0.2041
21,2,0,1.1888,-0.0012,-0.5554,-0.2041
21,2,0,1.1888,-0.0012,-0.5554,-0.2041
21,2,0,1.1888,-0.0012,-0.5554,-0.2041
21,2,0,1.1888,-0.0012,-0.5554,-0.2041
21,2,0,1.1888,-0.0012,-0.5554,-0.2041
21,2,0,1.1888,-0.0012,-0.5554,-0.2041
21,2,0,0.5654,-1.6804,1.3654,-0.2041
21,2,0,-0.3134,-2.3682,2.1522,-0.2041
21,2,0,-0.9753,-1.7842,1.4842,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,3,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,3,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2331
21,2,0,-0.9753,-0.0012,-0.5554,-0.2621
21,2,0,-0.2867,1.8536,1.5663,-0.2911
21,2,0,0.5937,2.3701,2.1572,-0.3781
21,2,0,1.1888,1.6018,1.2783,-0.3781
21,2,0,1.1888,-0.0012,-0.5554,-0.3781
21,2,0,1.1888,-0.0012,-0.5554,-0.3781
21,3,0,1.1888,-0.0012,-0.5554,-0.3781
21,3,0,1.1888,-0.0012,-0.5554,-0.3781
21,3,0,1.1888,-0.0012,-0.5554,-0.3781
21,3,0,1.1888,-0.0012,-0.5554,-0.3781
21,2,0,1.1888,-0.0012,-0.5554,-0.3781
21,2,0,0.5883,-1.6188,1.2949,-0.3781
21,3,0,-0.2918,-2.3716,2.1561,-0.3781
21,3,0,-0.9753,-1.8425,1.5508,-0.3781
21,3,0,-0.9753,-0.0012,-0.5554,-0.3781
21,3,0,-0.9753,-0.0012,-0.5554,-0.3781
21,3,0,-0.9753,-0.0012,-0.5554,-0.3781
21,3,0,-0.9753,-0.0012,-0.5554,-0.3781
21,3,0,-0.9753,-0.0012,-0.5554,-0.3781
21,3,0,-0.9753,-0.0012,-0.5554,-0.3781
21,3,0,-0.9753,-0.0012,-0.5554,-0.3781
21,2,0,-0.9753,-0.0012,-0.5554,-0.3781
21,2,0,-0.9753,-0.0012,-0.5554,-0.3781
21,2,0,-0.9753,-0.0012,-0.5554,-0.3781
21,2,0,-0.9753,-0.0012,-0.5554,-0.3781
21,2,0,-0.2641,1.9146,1.6361,-0.3781
21,2,0,0.6176,2.3735,2.161,-0.3491
21,3,0,1.1888,1.5374,1.2046,-0.1751
21,3,0,1.1888,-0.0012,-0.5554,0.4629
21,3,0,1.1888,-0.0012,-0.5554,0.4629
21,3,0,1.1888,-0.0012,-0.5554,0.4629
21,3,0,1.1888,-0.0012,-0.5554,0.4629
21,3,0,1.1888,-0.0012,-0.5554,0.4629
21,3,0,1.1888,-0.0012,-0.5554,0.4629
21,3,0,1.1888,-0.0012,-0.5554,0.4629
21,3,0,0.6112,-1.557,1.2242,0.4629
21,3,0,-0.2701,-2.3751,2.16,0.4629
21,2,0,-0.9753,-1.9008,1.6175,0.4629
21,2,0,-0.9753,-0.0012,-0.5554,0.4629
21,2,0,-0.9753,-0.0012,-0.5554,0.4629
21,2,0,-0.9753,-0.0012,-0.5554,0.4629
21,2,0,-0.9753,-0.0012,-0.5554,0.3759
21,2,0,-0.9753,-0.0012,-0.5554,0.3179
21,2,0,-0.9753,-0.0012,-0.5554,0.2599
21,2,0,-0.9753,-0.0012,-0.5554,0.1439
21,2,0,-0.9753,-0.0012,-0.5554,0.0569
21,2,0,-0.9753,-0.0012,-0.5554,-0.0591
21,2,0,-0.9753,-0.0012,-0.5554,-0.0591
21,2,0,-0.9753,-0.0012,-0.5554,-0.1461
21,2,0,-0.241,1.9768,1.7072,-0.2041
21,3,0,0.6419,2.3768,2.1648,-0.2041
21,3,0,1.1888,1.4719,1.1297,-0.2041
21,3,0,1.1888,-0.0012,-0.5554,-0.2041
21,3,0,1.1888,-0.0012,-0.5554,-0.2041
21,3,0,1.1888,-0.0012,-0.5554,-0.2041
21,3,0,1.1888,-0.0012,-0.5554,-0.2041
21,3,0,1.1888,-0.0012,-0.5554,-0.2041
21,2,0,1.1888,-0.0012,-0.5554,-0.2041
21,3,0,1.1888,-0.0012,-0.5554,-0.2041
21,3,0,0.6342,-1.495,1.1533,-0.2041
21,3,0,-0.2484,-2.3786,2.164,-0.2041
21,2,0,-0.9753,-1.9593,1.6844,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,2,0,-0.9753,-0.0012,-0.5554,-0.2041
21,3,0,-0.9753,-0.0012,-0.5554,-0.2041
21,3,0,-0.9753,-0.0012,-0.5554,-0.2041
21,3,0,-0.9753,-0.0012,-0.5554,-0.2041
21,3,0,-0.9753,-0.0012,-0.5554,-0.2041
21,3,0,-0.9753,-0.0012,-0.5554,-0.2041
21,3,0,-0.9753,-0.0012,-0.5554,-0.2041
21,3,0,-0.2175,2.0401,1.7796,-0.2041
21,3,0,0.6666,2.3801,2.1685,-0.2041
21,3,0,1.1888,1.4054,1.0536,0.0859
21,3,0,1.1888,-0.0012,-0.5554,0.2309
21,3,0,1.1888,-0.0012,-0.5554,0.2309
21,3,0,1.1888,-0.0012,-0.5554,0.2309
21,3,0,1.1888,-0.0012,-0.5554,0.2309
21,3,0,1.1888,-0.0012,-0.5554,0.2309
21,3,0,1.1888,-0.0012,-0.5554,0.2309
21,2,0,1.1888,-0.0012,-0.5554,0.2309
21,2,0,0.6573,-1.4329,1.0823,0.2309
21,2,0,-0.2266,-2.3821,2.168,0.2309
21,2,0,-0.9753,-2.0179,1.7514,0.2309
21,2,0,-0.9753,-0.0012,-0.5554,0.2309
21,2,0,-0.9753,-0.0012,-0.5554,0.2309
21,2,0,-0.9753,-0.0012,-0.5554,0.2309
21,2,0,-0.9753,-0.0012,-0.5554,0.2309
21,2,0,-0.9753,-0.0012,-0.5554,0.2309
21,2,0,-0.9753,-0.0012,-0.5554,0.2309
21,3,0,-0.9753,-0.0012,-0.5554,0.2309
21,3,0,-0.9753,-0.0012,-0.5554,0.2309
21,3,0,-0.9753,-0.0012,-0.5554,0.2309
21,3,0,-0.9753,-0.0012,-0.5554,0.2309
21,3,0,-0.9753,-0.0012,-0.5554,0.2019
21,3,0,-0.1936,2.1044,1.8532,0.1729
21,3,0,0.6917,2.3833,2.1722,0.1729
21,3,0,1.1888,1.3378,0.9763,0.1729
21,3,0,1.1888,-0.0012,-0.5554,0.1729
21,3,0,1.1888,-0.0012,-0.5554,0.1729
21,3,0,1.1888,-0.0012,-0.5554,0.1729
21,3,0,1.1888,-0.0012,-0.5554,0.1729
21,3,0,1.1888,-0.0012,-0.5554,0.1729
21,3,0,1.1888,-0.0012,-0.5554,0.1729
21,3,0,1.1888,-0.0012,-0.5554,0.1729
21,3,0,0.6804,-1.3707,1.0111,0.1729
21,2,0,-0.2048,-2.3856,2.1721,0.1729
21,2,0,-0.9753,-2.0766,1.8186,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,0.1729
21,2,0,-0.9753,-0.0012,-0.5554,-0.0011
21,2,0,-0.1693,2.1698,1.9281,-0.0591
21,3,0,0.7172,2.3865,2.1759,-0.0591
21,2,0,1.1888,1.2692,0.8978,-0.0591
21,3,0,1.1888,-0.0012,-0.5554,-0.0591
21,3,0,1.1888,-0.0012,-0.5554,-0.0591
21,3,0,1.1888,-0.0012,-0.5554,-0.0591
21,3,0,1.1888,-0.0012,-0.5554,-0.0591
21,2,0,1.1888,-0.0012,-0.5554,-0.0591
21,2,0,1.1888,-0.0012,-0.5554,-0.0591
21,3,0,1.1888,-0.0012,-0.5554,-0.0591
21,3,0,0.7035,-1.3084,0.9398,-0.0591
21,2,0,-0.183,-2.3892,2.1761,-0.0591
21,2,0,-0.9753,-2.1353,1.8858,-0.0591
21,2,0,-0.9753,-0.0012,-0.5554,-0.0591
21,3,0,-0.9753,-0.0012,-0.5554,-0.0591
21,3,0,-0.9753,-0.0012,-0.5554,-0.0591
21,3,0,-0.9753,-0.0012,-0.5554,-0.0591
21,3,0,-0.9753,-0.0012,-0.5554,-0.0591
21,3,0,-0.9753,-0.0012,-0.5554,-0.0591
21,3,0,-0.9753,-0.0012,-0.5554,-0.0591
21,3,0,-0.9753,-0.0012,-0.5554,-0.1171
21,3,0,-0.9753,-0.0012,-0.5554,-0.1171
21,3,0,-0.9753,-0.0012,-0.5554,-0.1171
21,3,0,-0.9753,-0.0012,-0.5554,-0.1171
21,3,0,-0.1446,2.2363,2.0041,-0.1171
21,2,0,0.743,2.3897,2.1795,-0.1751
21,2,0,1.1888,1.1996,0.8182,-0.2911
21,2,0,1.1888,-0.0012,-0.5554,-0.2911
21,2,0,1.1888,-0.0012,-0.5554,-0.2911
21,3,0,1.1888,-0.0012,-0.5554,-0.2911
21,3,0,1.1888,-0.0012,-0.5554,-0.2911
21,3,0,1.1888,-0.0012,-0.5554,-0.2911
21,3,0,1.1888,-0.0012,-0.5554,-0.2911
21,3,0,1.1888,-0.0012,-0.5554,-0.2911
21,3,0,0.7267,-1.246,0.8685,-0.2911
21,3,0,-0.1612,-2.3927,2.1802,-0.2911
21,3,0,-0.9753,-2.1942,1.9531,-0.2911
21,3,0,-0.9753,-0.0012,-0.5554,-0.2911
21,3,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.2911
21,2,0,-0.9753,-0.0012,-0.5554,-0.4361
21,2,0,-0.9753,-0.0012,-0.5554,-0.4941
21,2,0,-0.1196,2.3037,2.0812,-0.5231
21,2,0,0.7692,2.3928,2.1831,-0.5811
21,3,0,1.1888,1.129,0.7375,-0.5811
21,3,0,1.1888,-0.0012,-0.5554,-0.5811
21,3,0,1.1888,-0.0012,-0.5554,-0.5811
21,3,0,1.1888,-0.0012,-0.5554,-0.5811
21,3,0,1.1888,-0.0012,-0.5554,-0.5811
21,3,0,1.1888,-0.0012,-0.5554,-0.5811
21,3,0,1.1888,-0.0012,-0.5554,-0.5811
21,2,0,1.1888,-0.0012,-0.5554,-0.5811
21,2,0,0.7499,-1.1835,0.797,-0.5811
21,3,0,-0.1393,-2.3963,2.1843,-0.5811
21,3,0,-0.9753,-2.253,2.0204,-0.5811
21,3,0,-0.9753,-0.0012,-0.5554,-0.5811
21,3,0,-0.9753,-0.0012,-0.5554,-0.5811
21,3,0,-0.9753,-0.0012,-0.5554,-0.5811
21,2,0,-0.9753,-0.0012,-0.5554,-0.5811
21,2,0,-0.9753,-0.0012,-0.5554,-0.5811
21,2,0,-0.9753,-0.0012,-0.5554,-0.5811
21,2,0,-0.9753,-0.0012,-0.5554,-0.5811
21,2,0,-0.9753,-0.0012,-0.5554,-0.5811
21,2,0,-0.9753,-0.0012,-0.5554,-0.5811
21,2,0,-0.9753,-0.0012,-0.5554,-0.5811
21,2,0,-0.9753,-0.0012,-0.5554,-0.5811
21,2,0,-0.0942,2.3721,2.1594,-0.5811
21,2,0,0.7958,2.3959,2.1867,-0.4941
21,3,0,1.1888,1.0575,0.6557,-0.2621
21,3,0,1.1888,-0.0012,-0.5554,0.0569
21,3,0,1.1888,-0.0012,-0.5554,0.0569
21,3,0,1.1888,-0.0012,-0.5554,0.0569
21,3,0,1.1888,-0.0012,-0.5554,0.0569
21,3,1,1.1888,-0.0012,-0.5554,0.0569
21,3,1,1.1888,-0.0012,-0.5554,0.0569
21,3,1,1.1888,-0.0012,-0.5554,0.0569
21,3,1,0.7731,-1.121,0.7256,0.0569
21,3,1,-0.1175,-2.3999,2.1884,0.0569
21,3,1,-0.9753,-2.3119,2.0878,0.0569
21,3,1,-0.9753,-0.0012,-0.5554,0.0569
21,3,1,-0.9753,-0.0012,-0.5554,0.0569
21,2,1,-0.9753,-0.0012,-0.5554,0.0569
21,2,1,-0.9753,-0.0012,-0.5554,0.0569
21,2,1,-0.9753,-0.0012,-0.5554,0.0569
21,2,1,-0.9753,-0.0012,-0.5554,0.0569
21,2,1,-0.9753,-0.0012,-0.5554,0.0569
21,2,1,-0.9753,-0.0012,-0.5554,0.0569
21,2,1,-0.9753,-0.0012,-0.5554,0.0569
21,2,1,-0.9753,-0.0012,-0.5554,-0.0301
21,2,1,-0.9753,-0.0012,-0.5554,-0.0301
21,2,1,-0.0685,2.4414,2.2387,-0.0301
21,2,1,0.8226,2.399,2.1902,-0.1461
21,2,1,1.1888,0.9851,0.5729,-0.1461
21,2,1,1.1888,-0.0012,-0.5554,-0.1461
21,2,1,1.1888,-0.0012,-0.5554,-0.1461
21,2,1,1.1888,-0.0012,-0.5554,-0.1461
21,3,1,1.1888,-0.0012,-0.5554,-0.1461
21,3,1,1.1888,-0.0012,-0.5554,-0.1461
21,3,1,1.1888,-0.0012,-0.5554,-0.1461
21,3,1,1.1888,-0.0012,-0.5554,-0.1461
21,3,1,0.7963,-1.0585,0.654,-0.1461
21,3,1,-0.0956,-2.4034,2.1925,-0.1461
21,3,1,-0.9753,-2.3709,2.1552,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,2,1,-0.9753,-0.0012,-0.5554,-0.1461
21,3,1,-0.9726,0.0062,-0.5469,-0.1461
21,3,1,-0.0424,2.5042,2.3105,-0.1461
21,3,1,0.8498,2.402,2.1936,-0.1171
21,3,1,1.1888,0.9119,0.4891,-0.0591
21,3,1,1.1888,-0.0012,-0.5554,0.6079
21,3,1,1.1888,-0.0012,-0.5554,0.6079
21,3,1,1.1888,-0.0012,-0.5554,0.6079
21,3,1,1.1888,-0.0012,-0.5554,0.6079
21,3,1,1.1888,-0.0012,-0.5554,0.6079
21,3,1,1.1888,-0.0012,-0.5554,0.6079
21,3,1,1.1888,-0.0012,-0.5554,0.6079
21,3,1,0.8195,-0.996,0.5825,0.6079
21,2,1,-0.0737,-2.407,2.1966,0.6079
21,2,1,-0.9753,-2.4299,2.2227,0.6079
21,2,1,-0.9753,-0.0012,-0.5554,0.6079
21,2,1,-0.9753,-0.0012,-0.5554,0.6659
21,2,1,-0.9753,-0.0012,-0.5554,0.6949
21,2,1,-0.9753,-0.0012,-0.5554,0.6949
21,2,1,-0.9753,-0.0012,-0.5554,0.6949
21,2,1,-0.9753,-0.0012,-0.5554,0.6949
21,3,1,-0.9753,-0.0012,-0.5554,0.6949
21,2,1,-0.9753,-0.0012,-0.5554,0.6949
21,2,1,-0.9753,-0.0012,-0.5554,0.6949
21,2,1,-0.9753,-0.0012,-0.5554,0.6949
21,2,1,-0.9466,0.0761,-0.467,0.6659
21,2,1,-0.016,2.5055,2.312,0.5499
21,2,1,0.8773,2.405,2.197,0.5499
21,3,1,1.1888,0.8378,0.4043,0.5499
21,2,1,1.1888,-0.0012,-0.5554,0.5499
21,2,1,1.1888,-0.0012,-0.5554,0.5499
21,2,1,1.1888,-0.0012,-0.5554,0.5499
21,2,1,1.1888,-0.0012,-0.5554,0.5499
21,2,1,1.1888,-0.0012,-0.5554,0.5499
21,2,1,1.1888,-0.0012,-0.5554,0.5499
21,2,1,1.1888,-0.0012,-0.5554,0.5499
21,2,1,0.8427,-0.9334,0.511,0.5499
21,3,1,-0.0518,-2.4106,2.2006,0.5499
21,3,1,-0.9753,-2.4888,2.2902,0.5499
21,2,1,-0.9753,-0.0012,-0.5554,0.5499
21,2,1,-0.9753,-0.0012,-0.5554,0.5499
21,2,1,-0.9753,-0.0012,-0.5554,0.5499
21,2,1,-0.9753,-0.0012,-0.5554,0.5499
21,2,1,-0.9753,-0.0012,-0.5554,0.5499
21,2,1,-0.9753,-0.0012,-0.5554,0.5499
21,2,1,-0.9753,-0.0012,-0.5554,0.5209
21,2,1,-0.9753,-0.0012,-0.5554,0.5209
21,2,1,-0.9753,-0.0012,-0.5554,0.3469
21,2,1,-0.9753,-0.0012,-0.5554,0.2309
21,2,1,-0.9204,0.1468,-0.3861,0.0859
21,2,1,0.0107,2.5067,2.3134,-0.0591
21,2,1,0.9051,2.4079,2.2004,-0.3781
21,2,1,1.1888,0.7629,0.3187,-0.4361
21,2,1,1.1888,-0.0012,-0.5554,-0.4361
21,2,1,1.1888,-0.0012,-0.5554,-0.4361
21,3,1,1.1888,-0.0012,-0.5554,-0.4361
21,3,1,1.1888,-0.0012,-0.5554,-0.4361
21,2,1,1.1888,-0.0012,-0.5554,-0.4361
21,2,1,1.1888,-0.0012,-0.5554,-0.4361
21,2,1,1.1888,-0.0012,-0.5554,-0.4361
21,2,1,0.8659,-0.8709,0.4394,-0.4361
21,3,1,-0.0299,-2.4141,2.2047,-0.4361
21,3,1,-0.9603,-2.5072,2.3112,-0.4361
21,3,1,-0.9753,-0.0418,-0.509,-0.4361
21,3,1,-0.9753,-0.0012,-0.5554,-0.4361
21,3,1,-0.9753,-0.0012,-0.5554,-0.4361
21,3,1,-0.9753,-0.0012,-0.5554,-0.4361
21,3,1,-0.9753,-0.0012,-0.5554,-0.4361
21,3,1,-0.9753,-0.0012,-0.5554,-0.4361
21,3,1,-0.9753,-0.0012,-0.5554,-0.4361
21,2,1,-0.9753,-0.0012,-0.5554,-0.4361
21,2,1,-0.9753,-0.0012,-0.5554,-0.4361
21,2,1,-0.9753,-0.0012,-0.5554,-0.4361
21,2,1,-0.8938,0.2184,-0.3042,-0.4361
21,2,1,0.0377,2.5079,2.3147,-0.4361
21,2,1,0.9332,2.4108,2.2037,-0.4361
21,2,1,1.1888,0.6873,0.2321,-0.4941
21,2,1,1.1888,-0.0012,-0.5554,-0.4941
21,2,1,1.1888,-0.0012,-0.5554,-0.4941
21,3,1,1.1888,-0.0012,-0.5554,-0.4941
21,3,1,1.1888,-0.0012,-0.5554,-0.4941
21,3,1,1.1888,-0.0012,-0.5554,-0.4941
21,3,1,1.1888,-0.0012,-0.5554,-0.4941
21,3,1,1.1888,-0.0012,-0.5554,-0.4941
21,3,1,0.8891,-0.8084,0.368,-0.4941
21,3,1,-0.008,-2.4177,2.2087,-0.4941
21,1,1,-0.9388,-2.5085,2.3126,-0.4941
21,1,1,-0.9753,-0.0995,-0.443,-0.4941
21,1,1,-0.9753,-0.0012,-0.5554,-0.4941
21,1,1,-0.9753,-0.0012,-0.5554,-0.4941
21,1,1,-0.9753,-0.0012,-0.5554,-0.4941
21,1,1,-0.9753,-0.0012,-0.5554,-0.4941
21,1,1,-0.9753,-0.0012,-0.5554,-0.4941
21,1,1,-0.9753,-0.0012,-0.5554,-0.4941
21,1,1,-0.9753,-0.0012,-0.5554,-0.4941
21,1,1,-0.9753,-0.0012,-0.5554,-0.4941
21,1,1,-0.9753,-0.0012,-0.5554,-0.4941
21,1,1,-0.8669,0.2908,-0.2214,-0.4941
21,1,1,0.065,2.509,2.316,-0.4941
21,1,1,0.9616,2.4137,2.207,-0.4941
21,1,1,1.1888,0.6109,0.1447,0.0279
21,1,1,1.1888,-0.0012,-0.5554,0.3179
21,1,1,1.1888,-0.0012,-0.5554,0.3179
21,1,1,1.1888,-0.0012,-0.5554,0.3179
21,1,1,1.1888,-0.0012,-0.5554,0.3179
21,1,1,1.1888,-0.0012,-0.5554,0.3179
21,1,1,1.1888,-0.0012,-0.5554,0.3179
21,1,1,1.1888,-0.0012,-0.5554,0.3179
21,1,1,0.9123,-0.746,0.2965,0.3179
21,1,1,0.0139,-2.4212,2.2128,0.3179
21,1,1,-0.9174,-2.5097,2.314,0.3179
21,1,1,-0.9753,-0.1572,-0.3769,0.3179
21,1,1,-0.9753,-0.0012,-0.5554,0.3179
21,1,1,-0.9753,-0.0012,-0.5554,0.3179
21,1,1,-0.9753,-0.0012,-0.5554,0.3179
21,1,1,-0.9753,-0.0012,-0.5554,0.3179
21,3,1,-0.9753,-0.0012,-0.5554,0.3179
21,3,1,-0.9753,-0.0012,-0.5554,0.3179
21,3,1,-0.9753,-0.0012,-0.5554,0.3179
21,3,1,-0.9753,-0.0012,-0.5554,0.3179
21,3,1,-0.9753,-0.0012,-0.5554,0.3179
21,3,1,-0.8398,0.364,-0.1376,0.3179
21,3,1,0.0926,2.5101,2.3173,0.3179
21,3,1,0.9902,2.4165,2.2102,0.4629
21,3,1,1.1888,0.5338,0.0566,0.6659
21,3,1,1.1888,-0.0012,-0.5554,0.6659
21,3,1,1.1888,-0.0012,-0.5554,0.6659
21,3,1,1.1888,-0.0012,-0.5554,0.6659
21,3,1,1.1888,-0.0012,-0.5554,0.6659
21,3,1,1.1888,-0.0012,-0.5554,0.6659
21,3,1,1.1888,-0.0012,-0.5554,0.6659
21,3,1,1.1888,-0.0012,-0.5554,0.6659
21,3,1,0.9355,-0.6835,0.2251,0.6659
21,3,1,0.0358,-2.4247,2.2168,0.6659
21,3,1,-0.896,-2.5109,2.3154,0.6659
21,3,1,-0.9753,-0.215,-0.3109,0.6659
21,3,1,-0.9753,-0.0012,-0.5554,0.6659
21,3,1,-0.9753,-0.0012,-0.5554,0.6659
21,3,1,-0.9753,-0.0012,-0.5554,0.6659
21,3,1,-0.9753,-0.0012,-0.5554,0.6659
21,3,1,-0.9753,-0.0012,-0.5554,0.6659
21,3,1,-0.9753,-0.0012,-0.5554,0.4629
21,3,1,-0.9753,-0.0012,-0.5554,0.3759
21,3,1,-0.9753,-0.0012,-0.5554,0.2599
21,3,1,-0.9753,-0.0012,-0.5554,0.2599
21,3,1,-0.8123,0.4379,-0.0531,0.1149
21,3,1,0.1204,2.5111,2.3185,-0.0591
21,3,1,1.0191,2.4193,2.2134,-0.0591
21,3,1,1.1888,0.456,-0.0324,-0.1751
21,3,1,1.1888,-0.0012,-0.5554,-0.1751
21,3,1,1.1888,-0.0012,-0.5554,-0.1751
21,3,1,1.1888,-0.0012,-0.5554,-0.1751
21,3,1,1.1888,-0.0012,-0.5554,-0.1751
21,3,1,1.1888,-0.0012,-0.5554,-0.1751
21,3,1,1.1888,-0.0012,-0.5554,-0.1751
21,3,1,1.1888,-0.0012,-0.5554,-0.1751
21,3,1,0.9586,-0.6212,0.1538,-0.1751
21,1,1,0.0576,-2.4281,2.2207,-0.1751
21,1,1,-0.8745,-2.512,2.3166,-0.1751
21,1,1,-0.9753,-0.2728,-0.2448,-0.1751
21,1,1,-0.9753,-0.0012,-0.5554,-0.1751
21,1,1,-0.9753,-0.0012,-0.5554,-0.1751
21,1,1,-0.9753,-0.0012,-0.5554,-0.1751
21,1,1,-0.9753,-0.0012,-0.5554,-0.1751
21,1,1,-0.9753,-0.0012,-0.5554,-0.1751
21,1,1,-0.9753,-0.0012,-0.5554,-0.1751
21,1,1,-0.9753,-0.0012,-0.5554,-0.1751
21,1,1,-0.9753,-0.0012,-0.5554,-0.1751
21,1,1,-0.9753,-0.0012,-0.5554,-0.1751
21,1,1,-0.7846,0.5126,0.0323,-0.1751
21,-9999,1,0.1485,2.5121,2.3196,-0.2041
21,1,1,1.0482,2.422,2.2165,-0.2041
21,3,1,1.1888,0.3776,-0.1221,-0.2041
21,3,1,1.1888,-0.0012,-0.5554,-0.2041
21,3,1,1.1888,-0.0012,-0.5554,-0.2041
21,3,1,1.1888,-0.0012,-0.5554,-0.2041
21,3,1,1.1888,-0.0012,-0.5554,-0.2041
21,3,1,1.1888,-0.0012,-0.5554,-0.2041
21,2,1,1.1888,-0.0012,-0.5554,-0.2041
21,3,1,1.1888,-0.0012,-0.5554,-0.2041
21,3,1,0.9818,-0.5589,0.0825,-0.2041
21,2,1,0.0795,-2.4316,2.2247,-0.2041
21,2,1,-0.8531,-2.513,2.3178,-0.2041
21,2,1,-0.9753,-0.3306,-0.1787,-0.2041
21,2,1,-0.9753,-0.0012,-0.5554,-0.2041
21,2,1,-0.9753,-0.0012,-0.5554,-0.2041
21,2,1,-0.9753,-0.0012,-0.5554,-0.2041
21,2,1,-0.9753,-0.0012,-0.5554,-0.2041
21,2,1,-0.9753,-0.0012,-0.5554,-0.2041
21,3,1,-0.9753,-0.0012,-0.5554,-0.2041
21,3,1,-0.9753,-0.0012,-0.5554,-0.2041
21,3,1,-0.9753,-0.0012,-0.5554,-0.2041
21,3,1,-0.9753,-0.0012,-0.5554,-0.2041
21,3,1,-0.7566,0.5879,0.1185,-0.2041
21,3,1,0.1769,2.5131,2.3207,-0.1751
21,3,1,1.0775,2.4247,2.2196,-0.1461
21,3,1,1.1888,0.2986,-0.2125,0.0279
21,3,1,1.1888,-0.0012,-0.5554,0.0279
21,3,1,1.1888,-0.0012,-0.5554,0.0279
21,3,1,1.1888,-0.0012,-0.5554,0.0279
21,3,1,1.1888,-0.0012,-0.5554,0.0279
21,3,1,1.1888,-0.0012,-0.5554,0.0279
